transaction_id,ride_id,purchase_amount_usd,charge_status,transaction_ts
10169429,3291950,10.21,Approved,2022-02-23 18:46:00
10169430,3291951,20.26,Approved,2021-12-08 18:36:00
10169431,3291952,16.84,Decline,2021-04-18 09:53:00
10169432,3291953,11.51,Approved,2022-01-05 18:28:00
10169433,3291955,28.59,Approved,2021-07-29 17:58:00
10169434,3291956,15.74,Approved,2021-07-21 19:52:00
10169435,3291957,29.28,Approved,2021-12-13 07:55:00
10169436,3291958,26.27,Approved,2021-09-11 19:04:00
10169437,3291965,19.04,Approved,2021-10-09 18:14:00
10169438,3291968,14.98,Approved,2022-02-05 18:32:00
10169439,3291970,20.33,Approved,2021-12-03 17:29:00
10169440,3291973,20.42,Approved,2021-07-29 17:46:00
10169441,3291974,21.08,Approved,2022-03-03 10:06:00
10169442,3291978,25.15,Approved,2021-08-30 07:01:00
10169443,3291980,11.85,Approved,2022-02-10 19:23:00
10169444,3291981,16.57,Approved,2022-01-02 10:11:00
10169445,3291982,18.82,Approved,2021-08-07 18:45:00
10169446,3291983,28.37,Approved,2022-03-29 19:59:00
10169447,3291984,24.79,Approved,2021-08-14 10:38:00
10169448,3291987,16.6,Approved,2021-11-19 20:01:00
10169449,3291991,26.32,Approved,2022-01-19 17:50:00
10169450,3291993,19.67,Approved,2021-10-03 09:35:00
10169451,3291995,15.56,Approved,2021-09-20 19:19:00
10169452,3291996,27.42,Approved,2021-05-29 20:14:00
10169453,3292001,27.8,Approved,2021-10-03 22:17:00
10169454,3292004,23.75,Approved,2022-02-03 21:04:00
10169455,3292010,14.96,Approved,2021-11-20 09:52:00
10169456,3292011,11.7,Approved,2021-11-06 10:35:00
10169457,3292012,12.03,Approved,2021-12-29 09:47:00
10169458,3292014,17.13,Approved,2022-02-10 19:27:00
10169459,3292016,18.19,Approved,2022-02-15 17:23:00
10169460,3292017,22.64,Approved,2022-02-25 09:33:00
10169461,3292018,24.67,Approved,2021-05-08 09:25:00
10169462,3292019,21.5,Approved,2021-04-13 09:19:00
10169463,3292020,28.4,Approved,2022-02-07 17:54:00
10169464,3292022,21.44,Approved,2022-02-12 17:30:00
10169465,3292023,24.82,Approved,2021-07-09 18:01:00
10169466,3292024,28.3,Approved,2021-05-05 20:51:00
10169467,3292025,25.52,Approved,2021-12-12 17:51:00
10169468,3292026,14.22,Approved,2021-06-22 17:11:00
10169469,3292027,22.09,Approved,2021-06-05 19:04:00
10169470,3292030,12.02,Approved,2021-12-07 15:21:00
10169471,3292031,24.93,Approved,2022-01-19 09:39:00
10169472,3292033,29.25,Approved,2021-12-05 13:42:00
10169473,3292035,28.27,Approved,2021-11-21 10:03:00
10169474,3292036,13.81,Approved,2022-02-13 19:58:00
10169475,3292037,15.88,Approved,2022-01-18 09:08:00
10169476,3292038,11.74,Approved,2021-12-12 10:58:00
10169477,3292040,18.11,Approved,2022-02-05 05:50:00
10169478,3292043,26.28,Approved,2022-02-10 20:57:00
10169479,3292044,18.94,Approved,2022-01-14 09:48:00
10169480,3292045,14.41,Approved,2021-05-05 10:09:00
10169481,3292049,13.46,Approved,2022-02-18 19:39:00
10169482,3292051,26.02,Approved,2021-07-07 18:19:00
10169483,3292053,13.12,Approved,2021-10-08 18:10:00
10169484,3292055,11.68,Approved,2022-02-08 11:18:00
10169485,3292057,23.53,Approved,2021-10-08 18:18:00
10169486,3292058,19.85,Decline,2021-11-10 22:17:00
10169487,3292059,23.64,Approved,2021-12-11 09:20:00
10169488,3292060,19.31,Approved,2021-12-02 18:46:00
10169489,3292063,13.17,Approved,2021-06-17 20:01:00
10169490,3292064,12.87,Approved,2021-10-17 10:54:00
10169491,3292072,21.81,Approved,2021-10-19 13:40:00
10169492,3292073,16.24,Approved,2021-10-22 18:43:00
10169493,3292074,12.34,Decline,2021-08-04 20:51:00
10169494,3292075,29.01,Approved,2021-11-29 10:19:00
10169495,3292076,19.1,Approved,2021-11-06 11:14:00
10169496,3292078,15.02,Approved,2022-01-20 10:13:00
10169497,3292080,19.47,Approved,2021-09-30 01:59:00
10169498,3292081,28,Approved,2021-11-26 21:16:00
10169499,3292083,12.03,Approved,2021-06-06 18:28:00
10169500,3292084,18.48,Approved,2021-12-05 16:30:00
10169501,3292086,15.79,Approved,2022-01-13 17:52:00
10169502,3292087,17.22,Approved,2022-02-04 10:51:00
10169503,3292088,28.01,Decline,2022-02-06 19:46:00
10169504,3292089,27.61,Approved,2021-08-15 18:02:00
10169505,3292092,12.1,Approved,2021-08-18 12:44:00
10169506,3292093,11.64,Approved,2021-09-16 04:09:00
10169507,3292094,26.1,Approved,2021-08-28 17:50:00
10169508,3292096,23.49,Approved,2021-07-11 09:30:00
10169509,3292097,12.7,Approved,2021-10-10 15:02:00
10169510,3292098,11.84,Approved,2022-02-09 10:36:00
10169511,3292099,29.35,Approved,2021-07-01 17:52:00
10169512,3292101,16.7,Approved,2022-03-08 20:27:00
10169513,3292103,26.1,Approved,2022-01-09 16:03:00
10169514,3292105,19.25,Approved,2021-06-13 11:12:00
10169515,3292108,10.38,Approved,2022-01-26 10:22:00
10169516,3292112,21.01,Approved,2021-06-28 00:42:00
10169517,3292114,12.56,Approved,2021-10-28 18:29:00
10169518,3292115,22.67,Approved,2022-02-04 10:42:00
10169519,3292116,24.81,Approved,2021-07-20 16:06:00
10169520,3292118,26.62,Approved,2021-05-08 17:20:00
10169521,3292119,13.66,Approved,2021-07-10 18:37:00
10169522,3292120,29.07,Approved,2021-11-05 18:36:00
10169523,3292121,25.35,Decline,2021-12-30 10:37:00
10169524,3292122,19.7,Approved,2021-06-06 10:45:00
10169525,3292124,18.91,Approved,2021-12-21 14:14:00
10169526,3292125,12.17,Approved,2022-01-16 10:40:00
10169527,3292127,10.77,Approved,2022-02-10 10:48:00
10169528,3292128,27.7,Approved,2021-06-06 22:50:00
10169529,3292130,27.85,Approved,2022-01-01 19:48:00
10169530,3292132,17.38,Approved,2021-11-17 19:49:00
10169531,3292133,18.44,Approved,2021-05-04 20:59:00
10169532,3292134,24.87,Approved,2021-11-11 17:05:00
10169533,3292135,18.34,Approved,2021-11-16 14:50:00
10169534,3292138,11.21,Approved,2021-11-19 06:55:00
10169535,3292140,19.81,Approved,2021-12-21 20:31:00
10169536,3292143,13.06,Approved,2021-11-20 19:00:00
10169537,3292144,27.89,Approved,2021-10-24 20:45:00
10169538,3292146,13.42,Approved,2021-08-12 20:31:00
10169539,3292149,18.72,Approved,2021-11-22 09:21:00
10169540,3292150,10.27,Approved,2021-08-11 17:39:00
10169541,3292151,24.57,Approved,2021-05-10 15:34:00
10169542,3292153,17.37,Approved,2022-02-07 21:15:00
10169543,3292154,10.39,Approved,2021-09-11 18:55:00
10169544,3292155,26.19,Approved,2021-12-03 09:05:00
10169545,3292156,10.67,Approved,2021-07-05 17:54:00
10169546,3292157,25.8,Approved,2021-05-20 10:29:00
10169547,3292159,12.39,Approved,2022-01-15 22:22:00
10169548,3292162,17.09,Approved,2021-12-29 03:06:00
10169549,3292165,21.28,Approved,2021-11-24 10:05:00
10169550,3292166,10.25,Approved,2021-06-17 17:05:00
10169551,3292167,11.37,Approved,2021-10-21 09:11:00
10169552,3292171,13.06,Approved,2021-11-25 16:03:00
10169553,3292172,12.69,Approved,2021-06-07 18:27:00
10169554,3292174,27.3,Approved,2021-11-29 09:45:00
10169555,3292176,26.48,Approved,2021-04-18 17:31:00
10169556,3292177,15.59,Approved,2021-11-25 10:51:00
10169557,3292178,12.94,Approved,2021-05-31 10:26:00
10169558,3292179,18.83,Approved,2022-02-07 09:47:00
10169559,3292181,16.65,Approved,2021-12-21 18:34:00
10169560,3292182,23.14,Approved,2021-09-09 10:55:00
10169561,3292183,28.74,Approved,2021-03-15 18:55:00
10169562,3292184,16.45,Approved,2021-11-27 17:10:00
10169563,3292185,17.56,Approved,2021-10-14 18:16:00
10169564,3292186,22.67,Approved,2021-06-02 18:10:00
10169565,3292187,21.8,Decline,2021-08-29 18:04:00
10169566,3292188,17.86,Approved,2021-06-14 20:17:00
10169567,3292189,15.63,Decline,2021-07-11 19:18:00
10169568,3292190,17.44,Approved,2021-07-25 19:35:00
10169569,3292191,11.67,Approved,2022-01-09 11:24:00
10169570,3292197,18.64,Approved,2022-02-19 19:54:00
10169571,3292200,15.66,Approved,2021-07-28 10:27:00
10169572,3292201,24.49,Decline,2021-08-17 10:13:00
10169573,3292202,27.99,Approved,2021-08-16 09:55:00
10169574,3292205,10.25,Approved,2021-10-16 09:24:00
10169575,3292206,21.2,Approved,2021-09-17 13:50:00
10169576,3292208,27.01,Approved,2021-04-06 09:49:00
10169577,3292209,21.57,Approved,2021-09-20 11:10:00
10169578,3292210,16.17,Approved,2021-10-20 10:41:00
10169579,3292211,29.39,Approved,2021-08-17 17:24:00
10169580,3292212,27.61,Approved,2021-08-02 14:13:00
10169581,3292213,12.57,Decline,2021-12-29 21:20:00
10169582,3292214,18.36,Decline,2021-11-23 19:51:00
10169583,3292215,10.45,Approved,2021-10-13 19:19:00
10169584,3292216,13.6,Approved,2022-01-31 17:23:00
10169585,3292217,11.72,Approved,2021-11-18 18:28:00
10169586,3292218,21.38,Approved,2021-07-17 18:18:00
10169587,3292219,24.85,Approved,2021-07-25 17:02:00
10169588,3292221,11.62,Approved,2021-08-30 17:14:00
10169589,3292223,28.79,Approved,2021-12-29 18:05:00
10169590,3292224,10.34,Approved,2021-04-02 20:13:00
10169591,3292225,26.36,Approved,2021-11-17 19:23:00
10169592,3292226,20.56,Approved,2021-10-01 17:24:00
10169593,3292227,28.38,Approved,2021-08-25 17:45:00
10169594,3292228,20.17,Approved,2021-10-03 12:30:00
10169595,3292229,11.19,Approved,2022-01-15 18:56:00
10169596,3292232,18.21,Approved,2022-01-23 17:21:00
10169597,3292233,10.68,Approved,2021-10-28 11:00:00
10169598,3292236,11.01,Decline,2022-02-19 18:57:00
10169599,3292238,22.39,Approved,2021-09-29 10:20:00
10169600,3292239,26.76,Approved,2021-06-21 09:10:00
10169601,3292240,29.71,Approved,2022-01-03 10:20:00
10169602,3292241,28.04,Approved,2021-12-07 17:37:00
10169603,3292243,12.72,Approved,2021-09-15 21:25:00
10169604,3292244,14.24,Approved,2021-10-16 19:49:00
10169605,3292245,14.42,Approved,2021-10-06 09:08:00
10169606,3292246,25.7,Approved,2022-02-19 21:25:00
10169607,3292247,20.43,Approved,2022-01-05 17:28:00
10169608,3292249,29.9,Approved,2021-12-09 17:17:00
10169609,3292250,19.61,Approved,2021-11-15 18:03:00
10169610,3292251,19.82,Approved,2022-01-18 17:32:00
10169611,3292252,12.77,Approved,2021-10-07 19:46:00
10169612,3292253,12.11,Decline,2021-11-22 17:16:00
10169613,3292255,10.48,Approved,2022-02-27 19:41:00
10169614,3292258,12.87,Approved,2021-08-13 14:57:00
10169615,3292259,17.24,Approved,2022-02-17 19:33:00
10169616,3292262,12.85,Approved,2021-10-12 10:51:00
10169617,3292264,25.74,Approved,2022-02-21 19:45:00
10169618,3292267,29.37,Approved,2022-02-14 09:54:00
10169619,3292268,26.26,Approved,2022-02-27 09:35:00
10169620,3292269,26.92,Approved,2021-07-10 18:31:00
10169621,3292270,15.04,Approved,2021-09-01 19:35:00
10169622,3292272,13.4,Approved,2022-02-05 08:48:00
10169623,3292274,25.88,Approved,2021-11-07 18:15:00
10169624,3292275,27.58,Approved,2022-03-01 10:31:00
10169625,3292277,29.05,Approved,2021-10-07 08:57:00
10169626,3292278,24.34,Approved,2021-08-09 11:26:00
10169627,3292280,17.8,Approved,2021-11-09 17:42:00
10169628,3292281,19.11,Approved,2021-08-31 19:44:00
10169629,3292284,29.98,Approved,2021-10-22 19:03:00
10169630,3292286,17.99,Approved,2021-12-05 17:41:00
10169631,3292288,12.05,Approved,2021-11-17 19:34:00
10169632,3292291,11.62,Approved,2021-10-16 19:05:00
10169633,3292292,24.21,Approved,2021-06-03 10:44:00
10169634,3292294,27.42,Approved,2022-02-05 10:17:00
10169635,3292296,29.73,Approved,2022-02-17 12:06:00
10169636,3292298,14.63,Decline,2021-04-23 17:03:00
10169637,3292300,21.86,Approved,2021-12-05 18:50:00
10169638,3292301,27.21,Approved,2021-11-11 20:32:00
10169639,3292302,26.21,Approved,2021-11-20 20:25:00
10169640,3292303,13.03,Approved,2021-11-05 22:44:00
10169641,3292304,21.06,Approved,2021-10-27 13:17:00
10169642,3292305,21.72,Approved,2021-09-12 18:29:00
10169643,3292309,24.07,Approved,2021-12-07 18:28:00
10169644,3292311,13.35,Approved,2021-12-22 23:41:00
10169645,3292314,25.64,Approved,2021-09-17 21:22:00
10169646,3292315,22.59,Approved,2022-01-01 20:51:00
10169647,3292316,13.38,Approved,2022-01-28 09:35:00
10169648,3292318,15.38,Approved,2021-09-07 17:37:00
10169649,3292324,10.16,Approved,2021-10-31 09:50:00
10169650,3292327,15.46,Approved,2021-08-11 11:14:00
10169651,3292329,11.86,Approved,2022-02-03 19:02:00
10169652,3292333,29.35,Approved,2021-12-02 10:39:00
10169653,3292334,22.08,Approved,2021-08-14 18:59:00
10169654,3292337,10.28,Decline,2022-01-17 10:44:00
10169655,3292338,23.17,Approved,2021-07-14 18:47:00
10169656,3292340,19,Approved,2022-01-06 18:46:00
10169657,3292344,14.61,Approved,2021-06-14 09:41:00
10169658,3292348,27.23,Approved,2021-10-22 15:12:00
10169659,3292350,12.8,Approved,2022-01-12 20:30:00
10169660,3292351,21.88,Approved,2022-02-13 20:06:00
10169661,3292352,14.59,Approved,2021-05-19 18:46:00
10169662,3292353,16.5,Approved,2021-12-08 18:24:00
10169663,3292356,18.12,Approved,2021-07-21 16:24:00
10169664,3292357,21.08,Approved,2021-05-23 10:08:00
10169665,3292358,15.71,Approved,2022-02-20 18:43:00
10169666,3292359,26.4,Approved,2022-01-09 11:33:00
10169667,3292360,10.99,Approved,2021-07-24 18:10:00
10169668,3292361,29.93,Approved,2021-10-19 10:32:00
10169669,3292366,21.54,Approved,2022-03-01 17:56:00
10169670,3292367,25.54,Approved,2022-01-06 17:23:00
10169671,3292368,27,Approved,2021-09-02 12:13:00
10169672,3292369,22.25,Approved,2021-11-27 19:10:00
10169673,3292370,13.59,Approved,2022-02-21 10:03:00
10169674,3292374,15.98,Approved,2022-02-12 11:09:00
10169675,3292376,12.82,Approved,2021-09-10 19:04:00
10169676,3292379,28.75,Approved,2022-01-14 10:32:00
10169677,3292384,19.28,Approved,2021-12-09 08:31:00
10169678,3292385,15.13,Approved,2022-02-21 13:40:00
10169679,3292387,28.82,Approved,2021-12-14 09:48:00
10169680,3292389,22.65,Approved,2021-11-16 19:21:00
10169681,3292391,25.29,Approved,2021-08-04 11:12:00
10169682,3292392,12.86,Approved,2021-07-13 10:43:00
10169683,3292393,26.75,Approved,2021-10-12 10:29:00
10169684,3292396,25.49,Approved,2022-01-07 08:52:00
10169685,3292398,28.84,Approved,2021-08-06 10:25:00
10169686,3292400,12.31,Approved,2021-11-27 18:53:00
10169687,3292401,16.94,Approved,2022-02-21 10:05:00
10169688,3292402,25.78,Approved,2021-12-11 19:16:00
10169689,3292403,13.49,Approved,2021-12-24 20:25:00
10169690,3292405,10.83,Approved,2021-11-11 10:22:00
10169691,3292407,23,Approved,2021-07-22 09:52:00
10169692,3292408,18.38,Approved,2022-02-12 10:22:00
10169693,3292411,16.89,Approved,2021-05-12 09:46:00
10169694,3292412,28.34,Approved,2022-02-19 09:52:00
10169695,3292413,22.72,Approved,2021-08-17 10:33:00
10169696,3292414,14.18,Approved,2021-12-05 09:35:00
10169697,3292415,21.28,Approved,2021-08-24 18:04:00
10169698,3292417,27.89,Approved,2021-10-23 21:39:00
10169699,3292419,21.74,Approved,2021-12-20 18:58:00
10169700,3292420,18.76,Decline,2021-10-02 16:43:00
10169701,3292421,17.52,Approved,2022-02-09 16:42:00
10169702,3292422,28.16,Approved,2022-02-20 09:28:00
10169703,3292423,14.78,Approved,2021-07-15 12:56:00
10169704,3292424,19.28,Approved,2022-01-11 10:02:00
10169705,3292425,29.66,Approved,2021-06-04 11:42:00
10169706,3292426,28,Approved,2021-07-01 09:35:00
10169707,3292427,28.26,Approved,2022-01-13 10:57:00
10169708,3292429,14.33,Approved,2021-07-06 16:51:00
10169709,3292430,16.38,Approved,2021-08-11 18:17:00
10169710,3292431,18.02,Approved,2021-07-18 12:42:00
10169711,3292433,15.14,Approved,2021-10-05 10:21:00
10169712,3292437,24.56,Approved,2021-10-21 08:35:00
10169713,3292439,14.17,Approved,2022-01-02 08:50:00
10169714,3292442,18.32,Approved,2021-12-05 17:36:00
10169715,3292443,20.45,Approved,2021-04-08 17:08:00
10169716,3292444,26.29,Approved,2021-10-26 16:08:00
10169717,3292445,15.94,Approved,2022-01-16 18:41:00
10169718,3292446,27.45,Approved,2021-12-19 19:16:00
10169719,3292447,21.98,Approved,2022-02-24 19:44:00
10169720,3292448,11.26,Approved,2021-10-11 18:50:00
10169721,3292450,24.34,Approved,2021-06-13 10:16:00
10169722,3292452,12.73,Approved,2021-12-31 20:16:00
10169723,3292453,26.36,Approved,2021-10-30 04:55:00
10169724,3292454,10.43,Approved,2021-12-25 19:18:00
10169725,3292456,10.64,Approved,2022-02-08 19:04:00
10169726,3292458,14.14,Approved,2022-02-13 16:24:00
10169727,3292460,20.51,Approved,2021-06-20 08:32:00
10169728,3292461,26.39,Approved,2021-12-09 04:53:00
10169729,3292463,21.19,Approved,2021-10-24 20:09:00
10169730,3292464,29.96,Approved,2021-07-29 16:49:00
10169731,3292468,16.17,Approved,2021-09-11 15:40:00
10169732,3292469,24.51,Approved,2022-01-21 18:32:00
10169733,3292471,15.51,Approved,2021-11-30 11:48:00
10169734,3292473,26.1,Approved,2021-12-28 19:51:00
10169735,3292474,26.12,Approved,2021-12-16 20:56:00
10169736,3292475,12.58,Approved,2022-02-11 21:26:00
10169737,3292476,26.1,Decline,2021-09-24 18:30:00
10169738,3292477,24.47,Approved,2021-09-29 00:26:00
10169739,3292480,28.16,Approved,2021-12-18 18:23:00
10169740,3292482,11.89,Approved,2021-10-27 20:42:00
10169741,3292484,20.54,Approved,2022-02-10 09:27:00
10169742,3292485,11.02,Approved,2021-09-03 19:28:00
10169743,3292491,21.51,Approved,2022-01-13 18:44:00
10169744,3292492,12.45,Approved,2022-01-19 15:07:00
10169745,3292493,18.82,Approved,2021-09-17 10:03:00
10169746,3292495,25.87,Approved,2021-09-23 06:24:00
10169747,3292500,26.79,Approved,2022-01-01 10:13:00
10169748,3292501,16.03,Approved,2021-04-29 17:59:00
10169749,3292502,12.43,Approved,2022-02-15 18:28:00
10169750,3292503,15.14,Approved,2022-03-10 16:19:00
10169751,3292504,18.53,Approved,2021-11-13 09:36:00
10169752,3292506,21.26,Approved,2022-01-19 18:10:00
10169753,3292508,12.21,Approved,2021-12-27 09:35:00
10169754,3292509,21.44,Approved,2021-12-17 19:23:00
10169755,3292516,28.36,Approved,2022-01-21 08:08:00
10169756,3292517,24.43,Approved,2022-02-12 18:06:00
10169757,3292519,27.6,Approved,2021-08-17 18:08:00
10169758,3292521,16.7,Approved,2021-12-26 12:35:00
10169759,3292523,15.23,Decline,2021-10-04 22:39:00
10169760,3292525,21.32,Approved,2021-08-11 15:13:00
10169761,3292526,13.65,Approved,2021-06-09 18:46:00
10169762,3292527,19.05,Approved,2022-01-08 09:37:00
10169763,3292528,22.35,Approved,2021-07-30 09:15:00
10169764,3292532,20.66,Approved,2022-01-19 18:24:00
10169765,3292535,27.63,Approved,2021-07-04 18:17:00
10169766,3292537,28.02,Approved,2021-10-24 19:35:00
10169767,3292541,25.72,Approved,2021-03-30 19:13:00
10169768,3292542,11.94,Approved,2021-07-22 19:32:00
10169769,3292543,22.48,Approved,2022-01-23 19:48:00
10169770,3292544,17.25,Approved,2021-11-03 18:32:00
10169771,3292545,18.82,Approved,2021-10-23 10:10:00
10169772,3292546,10.99,Approved,2022-02-14 17:52:00
10169773,3292547,14.63,Approved,2021-10-14 16:51:00
10169774,3292548,27.39,Approved,2021-12-06 18:26:00
10169775,3292549,12.31,Approved,2021-11-30 08:57:00
10169776,3292550,14.4,Approved,2022-01-23 19:33:00
10169777,3292552,27.92,Approved,2021-12-24 09:56:00
10169778,3292554,20.6,Approved,2021-08-28 10:56:00
10169779,3292555,16.52,Approved,2021-11-03 12:06:00
10169780,3292556,28.52,Approved,2021-11-16 18:43:00
10169781,3292558,28.89,Approved,2021-12-12 19:29:00
10169782,3292561,14.29,Approved,2021-11-27 17:49:00
10169783,3292564,23.49,Approved,2021-10-11 11:39:00
10169784,3292565,26.02,Approved,2021-10-23 10:26:00
10169785,3292567,13.77,Approved,2021-08-01 18:20:00
10169786,3292568,14.12,Approved,2021-09-15 10:27:00
10169787,3292570,27.18,Approved,2021-12-02 11:14:00
10169788,3292573,11.66,Approved,2021-07-14 18:41:00
10169789,3292574,23.42,Approved,2021-12-18 18:29:00
10169790,3292575,28.45,Approved,2021-07-20 19:46:00
10169791,3292576,12.1,Approved,2021-12-24 15:17:00
10169792,3292579,14.65,Approved,2021-07-12 18:06:00
10169793,3292581,17.91,Approved,2022-02-10 18:07:00
10169794,3292585,16.52,Approved,2022-02-02 10:10:00
10169795,3292586,11.14,Approved,2021-10-13 15:10:00
10169796,3292587,24.04,Approved,2021-08-09 17:29:00
10169797,3292588,25.33,Approved,2021-11-25 20:06:00
10169798,3292589,20.1,Approved,2022-02-11 09:09:00
10169799,3292590,24.14,Approved,2021-07-25 17:11:00
10169800,3292593,23.35,Approved,2022-03-01 09:48:00
10169801,3292597,27.75,Approved,2021-11-09 17:31:00
10169802,3292598,28.11,Approved,2021-12-30 20:29:00
10169803,3292599,25.86,Approved,2021-08-05 18:15:00
10169804,3292600,13.78,Approved,2021-07-11 10:45:00
10169805,3292603,22.54,Approved,2021-08-10 18:07:00
10169806,3292604,25.25,Approved,2021-12-03 17:35:00
10169807,3292605,10.88,Approved,2021-06-11 18:03:00
10169808,3292606,22.72,Approved,2022-01-26 09:28:00
10169809,3292608,14.19,Decline,2021-05-08 04:56:00
10169810,3292609,25.16,Approved,2022-02-21 18:56:00
10169811,3292611,21.9,Approved,2021-05-04 21:29:00
10169812,3292612,24.35,Approved,2022-01-23 11:59:00
10169813,3292613,23.79,Decline,2021-10-08 18:38:00
10169814,3292614,14.43,Approved,2021-11-23 13:07:00
10169815,3292620,10.65,Approved,2021-05-11 18:25:00
10169816,3292624,27.13,Approved,2022-02-11 09:32:00
10169817,3292625,19.25,Approved,2021-12-02 23:21:00
10169818,3292629,12.94,Approved,2021-09-15 18:59:00
10169819,3292630,23.77,Approved,2021-12-18 17:53:00
10169820,3292631,17.57,Approved,2021-05-16 18:15:00
10169821,3292632,17.86,Approved,2022-02-23 08:45:00
10169822,3292634,28.95,Approved,2021-10-10 17:30:00
10169823,3292635,11.11,Approved,2022-01-14 17:50:00
10169824,3292636,22.25,Approved,2022-01-29 19:41:00
10169825,3292637,10.55,Approved,2021-10-27 17:28:00
10169826,3292640,11.89,Approved,2021-07-29 17:42:00
10169827,3292643,21.49,Approved,2021-10-03 09:20:00
10169828,3292644,14.28,Approved,2021-12-03 13:47:00
10169829,3292645,13.74,Approved,2021-11-27 18:46:00
10169830,3292646,13.89,Approved,2021-07-22 10:47:00
10169831,3292648,12.19,Decline,2021-10-02 08:34:00
10169832,3292650,15.62,Approved,2021-05-01 15:45:00
10169833,3292655,22.74,Approved,2022-01-13 16:23:00
10169834,3292656,15.12,Approved,2022-02-02 11:00:00
10169835,3292657,14.6,Approved,2021-07-22 18:50:00
10169836,3292658,21.69,Approved,2021-09-23 19:05:00
10169837,3292659,18.86,Approved,2021-07-17 06:32:00
10169838,3292662,11.84,Approved,2021-11-25 12:09:00
10169839,3292665,19.31,Approved,2022-03-06 20:07:00
10169840,3292668,18.27,Approved,2021-11-14 01:38:00
10169841,3292669,14.54,Approved,2022-02-20 10:01:00
10169842,3292670,23.74,Approved,2021-06-23 18:58:00
10169843,3292671,26.81,Approved,2021-05-13 18:15:00
10169844,3292672,18.43,Approved,2021-08-29 09:59:00
10169845,3292675,19.24,Approved,2021-11-14 18:45:00
10169846,3292676,28.92,Approved,2022-01-20 05:03:00
10169847,3292680,15.42,Approved,2022-01-07 18:57:00
10169848,3292681,10.41,Approved,2021-06-12 15:13:00
10169849,3292682,27.25,Approved,2021-09-05 13:38:00
10169850,3292683,11.59,Approved,2021-10-15 01:02:00
10169851,3292685,17.73,Approved,2022-01-24 21:13:00
10169852,3292686,17.68,Decline,2021-08-19 09:53:00
10169853,3292688,14.76,Decline,2022-01-29 19:21:00
10169854,3292689,23.85,Approved,2021-09-10 14:43:00
10169855,3292690,25.96,Approved,2021-08-07 17:36:00
10169856,3292691,12.2,Approved,2022-01-03 10:38:00
10169857,3292694,22.45,Approved,2021-11-18 22:42:00
10169858,3292695,23.53,Approved,2021-04-25 18:53:00
10169859,3292696,28.75,Approved,2022-02-21 18:18:00
10169860,3292699,29.68,Approved,2021-09-20 19:24:00
10169861,3292700,20.66,Approved,2021-08-05 17:06:00
10169862,3292703,13.44,Approved,2021-11-24 18:58:00
10169863,3292711,28.47,Approved,2021-08-04 09:54:00
10169864,3292714,27.56,Approved,2021-11-20 09:45:00
10169865,3292715,21.38,Approved,2021-07-17 20:07:00
10169866,3292716,14.11,Approved,2021-08-05 14:54:00
10169867,3292718,17.57,Approved,2021-11-10 05:39:00
10169868,3292722,14.78,Approved,2021-07-24 19:49:00
10169869,3292723,20.19,Approved,2021-08-17 18:00:00
10169870,3292727,22.48,Approved,2021-12-05 10:02:00
10169871,3292728,21.76,Decline,2021-12-27 15:16:00
10169872,3292729,13.05,Approved,2021-08-29 18:54:00
10169873,3292730,29.98,Approved,2022-02-08 10:32:00
10169874,3292731,24.7,Approved,2022-02-02 09:55:00
10169875,3292732,23.57,Approved,2022-01-08 19:27:00
10169876,3292735,18.85,Approved,2022-01-29 14:30:00
10169877,3292737,10.78,Approved,2021-12-20 15:17:00
10169878,3292740,23.3,Approved,2022-01-09 18:36:00
10169879,3292741,16.48,Decline,2022-01-25 16:23:00
10169880,3292743,22.83,Approved,2022-02-09 17:45:00
10169881,3292744,18.4,Approved,2021-12-19 21:25:00
10169882,3292745,17.7,Approved,2022-01-16 20:44:00
10169883,3292746,26.17,Approved,2022-01-06 09:55:00
10169884,3292747,29.56,Approved,2021-12-06 09:40:00
10169885,3292748,17.13,Approved,2021-12-16 17:45:00
10169886,3292749,20.53,Approved,2021-05-29 18:59:00
10169887,3292750,10.93,Approved,2022-01-19 21:46:00
10169888,3292751,15.58,Approved,2021-12-24 20:40:00
10169889,3292754,29.77,Decline,2022-01-06 09:47:00
10169890,3292757,19.05,Approved,2021-05-31 19:27:00
10169891,3292759,14.28,Approved,2021-11-16 19:09:00
10169892,3292760,20.67,Approved,2022-02-13 14:27:00
10169893,3292761,13.59,Approved,2021-10-16 19:05:00
10169894,3292762,11.32,Approved,2021-12-14 17:02:00
10169895,3292764,12.7,Approved,2021-06-21 09:29:00
10169896,3292765,12.55,Approved,2022-01-09 19:56:00
10169897,3292766,12.05,Approved,2021-12-30 19:56:00
10169898,3292769,13.36,Approved,2021-08-13 17:56:00
10169899,3292771,15.54,Approved,2022-01-01 09:59:00
10169900,3292772,27.37,Approved,2021-11-11 16:51:00
10169901,3292774,29.65,Approved,2022-01-31 19:01:00
10169902,3292776,21.96,Approved,2022-01-26 19:02:00
10169903,3292781,18.85,Approved,2022-01-06 22:28:00
10169904,3292782,17.09,Approved,2021-11-01 09:53:00
10169905,3292785,12.97,Approved,2021-11-04 17:21:00
10169906,3292786,16.77,Approved,2021-10-05 14:40:00
10169907,3292787,18.84,Decline,2021-09-14 10:13:00
10169908,3292788,14.76,Approved,2021-08-21 18:13:00
10169909,3292789,11.6,Approved,2021-08-09 19:02:00
